Date,dell_return,risk_free_return,sp_return,dell_excess_return,sp_excess_return
2009-02-06,-0.00421052631578933,0.00001692307884615,0.05172849948397240,-0.00422744939463549,0.05171157640512630
2009-01-30,-0.06311637080867860,0.00000625000000000,-0.00729610578946249,-0.06312262080867860,-0.00730235578946249
2009-01-23,-0.01265822784810120,0.00000769230769231,-0.02137205678135920,-0.01266592015579350,-0.02137974908905150
2009-01-16,-0.07643884892086330,0.00000769230769231,-0.04518390890169340,-0.07644654122855560,-0.04519160120938570
2009-01-09,0.03441860465116280,0.00001442307692308,-0.04448462214042830,0.03440418157423970,-0.04449904521735130
2009-01-02,0.00938967136150226,0.00000144230769231,0.06760250446261360,0.00938822905380995,0.06760106215492130
2008-12-26,-0.03967538322813340,0.00000423076923077,-0.01698853382408110,-0.03967961399736410,-0.01699276459331180
2008-12-19,-0.03397212543554010,0.00000307692307692,0.00926239995260003,-0.03397520235861700,0.00925932302952311
2008-12-12,0.07189542483660130,0.00000692307692308,0.00418421031547434,0.07188850175967820,0.00417728723855126
2008-12-05,-0.04118173679498650,0.00000432692307692,-0.02250511766283040,-0.04118606371806340,-0.02250944458590730
2008-11-28,0.20107526881720400,0.00001269230769231,0.12025084734332000,0.20106257650951200,0.12023815503562800
2008-11-21,-0.14600550964187300,0.00001682692500000,-0.08388801707687700,-0.14602233656687300,-0.08390484400187700
2008-11-14,-0.13227091633466100,0.00003500000000000,-0.06197862809092820,-0.13230591633466100,-0.06201362809092820
2008-11-07,0.02868852459016400,0.00005384614807692,-0.03897886739605750,0.02863467844208710,-0.03903271354413440
2008-10-31,0.06086956521739120,0.00009846153076923,0.10491261638623900,0.06077110368662200,0.10481415485547000
2008-10-24,-0.11809815950920200,0.00001778846153846,-0.06781380459083620,-0.11811594797074100,-0.06783159305237470
2008-10-17,-0.01881113619262610,0.00004115384423077,0.04596857615273710,-0.01885229003685690,0.04592742230850630
2008-10-10,-0.12852459016393400,0.00008461538461538,-0.18196080077531100,-0.12860920554855000,-0.18204541615992600
2008-10-03,-0.10294117647058800,0.00006884615000000,-0.09379872257232950,-0.10301002262058800,-0.09386756872232950
2008-09-26,0.02224894768490680,0.00006423077307692,-0.03351383095354450,0.02218471691182990,-0.03357806172662150
2008-09-19,-0.12657563025210100,0.00029461539615385,0.00269574584739463,-0.12687024564825500,0.00240113045124078
2008-09-12,-0.06712395884370420,0.00030288460192308,0.00755573404012910,-0.06742684344562720,0.00725284943820603
2008-09-05,-0.06074551311550860,0.00031423078076923,-0.03158153063581080,-0.06105974389627780,-0.03189576141658010
2008-08-29,-0.14008705975465000,0.00033615382884615,-0.00724961266028246,-0.14042321358349600,-0.00758576648912861
2008-08-22,0.00837988826815650,0.00033807692692308,-0.00462460640022511,0.00804181134123342,-0.00496268332714818
2008-08-15,0.00239999999999996,0.00030884614423077,0.00144828306419398,0.00209115385576919,0.00113943691996321
